episode,reward,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38
433,2.0457570438100343,-0.37030428647994995,-1.0855793952941895,0.9431830644607544,-0.43617135286331177,0.8363028764724731,-0.416201651096344,1.9668549299240112,0.1707187294960022,-1.0902587175369263,1.079209566116333,0.30834460258483887,-0.1627155840396881,0.0441280275325061,0.1752086769022305,-0.004072328331545982,0.2599666286860454,0.2821054570536837,-0.033792267558699955,0.08554745172608101,-0.06855498810172608,0.29207622194662014,0.3261973422991645,0.43955255474853433,0.18724076413693092,0.06862568150478547,0.2835862386507236,-0.1270896101463313,0.04991114074770921,0.278857624101463,-0.2946562179996959,0.10800233378501482,0.30950794329274633,-0.36696453316613253,-0.4289823315440173,0.0875492505804285,-0.3282028742729079,0.48710613857050594,-0.011706492248303602,0.014709097540468381,0.16194803158338347,-0.11104562340558231,-0.4370074169771373,-0.005132711163021717,0.09228425112808855,0.3230323106973156,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.43300000000000033
434,2.555915175374906,-0.7937794923782349,-1.6106518507003784,0.6781768798828125,-0.16685554385185242,0.9466053247451782,-0.04012423753738403,0.3219532370567322,0.14607512950897217,-0.9686031341552734,0.7387953400611877,0.04999706149101257,0.0967925563454628,0.03735819652863442,0.17927417403393087,-0.006342051478533916,0.2411856115683417,0.279458386882745,-0.13013571922071374,0.09899626403047578,-0.07680992443789375,0.34629911936863894,0.36183710173180644,0.4481941251770204,-0.035781427918721166,0.12421580369848069,0.3371459061203625,-0.10850478289674578,0.15861576988639725,0.255517645984418,-0.14199751968560886,0.16934364797265666,0.26237325882301493,-0.3485746959524161,0.18944810911260404,0.047974536236332375,-0.20410281801985078,0.47367001610303394,-0.19298911161682442,0.0769020402425333,0.2926394156416444,-0.17428132718271683,-0.34546072794261434,-0.008958424464071049,-0.10697433598706656,0.3230323106973156,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.43400000000000033
435,2.6077256779892632,-0.5602576732635498,-0.9061161875724792,0.26761138439178467,-0.13219374418258667,0.7317617535591125,0.23155775666236877,0.7638434171676636,-0.8004226684570312,-1.238891839981079,1.098140001296997,0.07555386424064636,0.28091251850128174,0.03577173180699482,0.18389892912301428,-0.00897040363399958,0.24693632702152063,0.22976714224667083,0.004622963983765255,0.08547296451754126,-0.07855083767201583,0.38987250530636564,0.24833698642059132,0.4097810862587419,-0.25329652052571416,0.17001836776086576,0.2619879689496095,-0.07288106671439343,0.2148016538114465,0.2436267296052975,-0.06632249194298893,0.16938844877242634,-0.05496641733612975,-0.3193734862347345,0.22402036583512994,0.04955783331788399,0.026579543475339588,0.4379273294802721,-0.19226806246123293,0.10647587786538046,0.14937776091371496,-0.23098348577327288,-0.32726616160594546,-0.03602651216153357,-0.19637973125931513,0.3230323106973156,0.1404218903850777,0.13732435752337205,0.2572228803167308,0.1716759142708999,-0.3485424771702926,0.43500000000000033
436,2.6574364306894815,-1.3413925170898438,-0.47218066453933716,0.2797717750072479,0.15113960206508636,0.9154562950134277,0.1939922273159027,0.2907615900039673,0.5060480833053589,-1.1457887887954712,1.0051014423370361,0.8269831538200378,0.0933724194765091,0.03293777888455688,0.18833739832088106,-0.011539382764728375,0.24552566568911346,0.23839656155257918,-0.06272830653884186,0.06547146984483762,-0.07562085752832982,0.41929826397192116,0.16903668016752704,0.3397017191248689,-0.39756037983484976,0.21231236230676592,0.2514875720921943,-0.030700093847000596,0.24879569633909326,0.24089610160010486,0.00295174847167413,0.15558603207902202,-0.05797916853206558,-0.2808185635347129,0.3140031905774574,0.04232031586256317,-0.10376746872718579,0.40132800111802136,-0.19746499128049294,0.13284851796139593,0.1371716629013962,-0.28418522793102496,-0.3048614152110485,-0.05531319849056337,-0.0971294892125442,0.3230323106973156,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.43600000000000033
437,2.545900486934982,-0.43007227778434753,-0.4881622791290283,-0.14376910030841827,-0.21713709831237793,0.6740791201591492,0.06647420674562454,0.2863994836807251,0.48517900705337524,-1.0916614532470703,0.771125078201294,0.80281662940979,0.07293219119310379,0.02554869424924587,0.19308125321611752,-0.014335759251943789,0.25908463304384355,0.22292417841537604,-0.12297822679695095,0.04137251507451014,-0.07201542063386152,0.4335995080876556,0.05358622318587092,0.2485545674858287,-0.47776742269828393,0.25311726666332374,0.24279366019927795,0.018090715965402546,0.2879804780596579,0.24799364928102505,0.08138460943882508,0.1427897851626236,-0.06301047491380082,-0.23522058906141166,0.34151278250092515,0.04010821469650464,0.03193980581072392,0.362598808758837,-0.20586611684988473,0.15599685600969546,0.1290244098979885,-0.32112609674605935,-0.16521980541042275,-0.06824096138566234,-0.09033164903962011,0.3230323106973156,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.43700000000000033
438,2.6619209215878015,-0.9105567336082458,0.2634332776069641,-0.507430911064148,-0.3988070487976074,1.0769860744476318,-0.3564082384109497,0.39595067501068115,0.3612319231033325,-1.0133552551269531,1.1505976915359497,0.9343035221099854,0.368058979511261,0.014420593691700992,0.1980010482076204,-0.017291127932917663,0.27370025170383594,0.20708443297590673,-0.18670346787958136,0.012467229936789984,-0.06655353775526614,0.4382075769830687,0.016532708378262817,0.13995592045195315,-0.5647430700075541,0.2919699413964304,0.23087001814309555,0.07477833342507006,0.33238794621867196,0.2632070560404748,0.13559213162077544,0.12342268035129023,-0.10424321269596545,-0.18568993142184845,0.3713259844654349,0.060855614243487205,0.16577749165273747,0.32312550482447616,-0.21598622724423872,0.17955495154842005,0.11999700819743239,-0.33501904730164106,-0.032770162050722994,-0.07944625838706187,-0.07722682800788239,-0.23793352248073835,0.1404218903850777,-0.5210562819042032,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.43800000000000033
439,2.6493644611300367,-0.6618859171867371,-0.17150887846946716,-0.7923007011413574,-0.6315733194351196,0.3232265114784241,0.3331998884677887,0.43246662616729736,-0.38133078813552856,-0.9165290594100952,1.2706854343414307,1.051068902015686,-0.036367982625961304,-0.001026619530187178,0.2025215755707917,-0.02005668889051573,0.28204842144804443,0.1984371407418287,-0.2523295643083752,-0.021338217279876833,-0.06022656506036301,0.4319208711382732,-0.07872139600467198,0.02796593496109387,-0.5389582394761255,0.3279438242774315,0.21022384434348193,0.13919452792466705,0.3731480917723711,0.2873668638627407,0.21345671030984126,0.08560784819716465,-0.22714291612199247,-0.1314277205203357,0.40780850674928787,0.0997592614443451,0.2571320618069367,0.2809599988001912,-0.23325033242274812,0.2015954770149681,0.10996427384697224,-0.32573713735890814,0.10590531118909013,-0.07095962284684224,0.12080898917654014,-0.23793352248073835,0.1404218903850777,-0.5210562819042032,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.43900000000000033
440,2.4394379812079943,-0.5549554228782654,0.4325425326824188,-1.2928720712661743,-0.07604280114173889,-0.34998729825019836,-0.5342423319816589,-0.45439112186431885,-0.06889589875936508,-0.9082905054092407,0.7646716833114624,0.24767473340034485,-0.2495916485786438,-0.010008347772426537,0.20557275372258163,-0.02195038288083683,0.26689733634636476,0.16543473556571744,0.0859751890856595,-0.042620826833541396,-0.057068505043024645,0.4136062282893599,-0.15822984447821042,-0.06338303884925288,-0.3089580472040747,0.35845258427849663,0.15907900005626271,0.18916465658537107,0.11850752441886153,0.3156314092262759,0.21380584487786156,0.05347074116236725,-0.07438188308980709,-0.0737126006531993,0.41604108267576223,0.13174029487081493,0.12997748992329453,0.2318384190385423,-0.29412421755106666,0.21771924342188664,0.04618117993170128,-0.28688289349371054,0.296389236712098,-0.04225885063302133,0.2571292824202124,-0.23793352248073835,0.1404218903850777,-0.5210562819042032,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.44000000000000034
441,2.515882542761901,-0.42864537239074707,0.46916496753692627,-1.4257837533950806,-0.06525002419948578,-0.9377586245536804,-0.34651774168014526,-0.6769245266914368,-0.41225337982177734,-0.8900985717773438,0.8033721446990967,0.4957168400287628,-0.5864322781562805,-0.003853459549792713,0.20356049660476527,-0.02069903329236695,0.2811779252583485,0.14092846789191002,0.107933097437152,-0.03984371924713967,-0.06187858722262235,0.3799751688574861,-0.2755338520594672,-0.10699985918054171,-0.17137028702275134,0.3682790502031315,-0.002004146256875304,0.2041713381387304,0.08380595785941107,0.325019020043923,-0.04705597801174764,0.01910239165587136,-0.2335494164954969,-0.031068251801995232,0.24070646209091973,0.15091838051443146,0.10242769749898757,0.16911481430223926,-0.36268774359686684,0.22395546234736935,0.020374808798045426,-0.23760501209850168,0.2817450183991258,-0.006425078739033901,0.20822791549300257,-0.23793352248073835,0.1404218903850777,-0.5210562819042032,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.44100000000000034
442,2.3958259776639514,-0.7008358836174011,0.698631227016449,-1.4850059747695923,-0.15633487701416016,-0.6602494716644287,-0.6501646041870117,-0.7120383977890015,0.8671359419822693,-0.5614674091339111,0.6238324642181396,0.7526834607124329,-0.4200317859649658,0.002011883234309904,0.19531572938796865,-0.015671054593509197,0.2978776651225064,0.11047273842592009,0.09498260630690553,-0.0380232922914027,-0.07027788683570867,0.3310690329126397,-0.3687207139861679,-0.1272907795718106,-0.05633324743767116,0.35229365424878817,-0.14756396884798495,0.21779749284148536,0.07573013850445187,0.3027830157299929,-0.2887232796600703,-0.028889614917225012,-0.01721907418361587,-0.014060968096296264,0.05459219879365736,0.16186909017879159,0.025334537608929265,0.09501732354181039,-0.4190426207780461,0.2250383892227059,-0.018090924152437744,-0.1905579366068585,0.2717492042210883,0.021863958209034893,0.16323991667531132,-0.23793352248073835,0.1404218903850777,-0.5210562819042032,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.44200000000000034
443,2.44481645899186,-0.2836931347846985,1.0212180614471436,-1.4681414365768433,0.6773741245269775,-0.6573905348777771,-1.1319469213485718,-0.6149985790252686,-0.41248318552970886,-0.27606648206710815,0.08908836543560028,0.5109826922416687,-0.19840843975543976,0.00793125534093745,0.18230364449095918,-0.008058157696879195,0.3128001831493774,0.0752224155167014,0.10253330504365596,-0.03896188906076094,-0.08279694785436362,0.26728626414281315,-0.47232481845748747,-0.12273487394792554,0.06584714383564223,0.31381680345515967,-0.27129438483012175,0.23005826538198137,0.05465602208114857,0.24930900250383153,-0.491261365384267,-0.03096250208676724,0.05512497106345146,-0.021118254008163848,-0.1052757745079316,0.19415380312074476,0.26097906803843596,0.01231770732152908,-0.4575513076487023,0.21940699304877004,-0.044723032002148375,-0.1442223223938875,0.27032632599514883,0.042012778204234005,0.10789087430896616,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.44300000000000034
444,2.5718039439595852,0.6111001968383789,0.0779377818107605,-1.0817897319793701,-0.25748133659362793,0.727483332157135,-0.7845516800880432,-0.5431559085845947,-0.0002788156270980835,-0.044153183698654175,0.4895368218421936,0.41760480403900146,-0.21440468728542328,0.014058051189758444,0.16722044537182582,0.00027717741349538727,0.325230411233136,0.08656147467907944,0.09980508456681594,-0.04039719688758538,-0.09296657736372152,0.1936920129658093,-0.5241024339744723,-0.08969184144202248,0.21336822751524864,0.25999214233027285,-0.3549042031393439,0.24820901046041946,0.14073383648368382,0.18534114755463016,-0.502440882658069,-0.015111520770230298,0.10019453406495846,-0.04534082256405579,-0.21736364301231464,0.22935203351209257,0.16104488813802512,-0.07454814733768665,-0.47077191620956393,0.19874585158455782,-0.1684387970578244,-0.09819848399764514,0.26725291199624307,0.05715450918691618,0.08089321478573386,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.44400000000000034
445,2.5922913405514554,0.09240750968456268,-0.0869133397936821,-0.6182401776313782,-0.8186002969741821,1.5180718898773193,-0.7933534979820251,-0.06931322813034058,-0.714653730392456,0.39140987396240234,-0.008149741217494011,0.6105061173439026,0.14881479740142822,0.019447260569110118,0.15117231612724674,0.008575321367435242,0.3235974889772944,0.04947083208280694,0.08811333811241133,-0.041158704918788584,-0.10141837271386916,0.12106556377276316,-0.47806767036700965,-0.04341532432368789,0.22346256704197257,0.1924956064715647,-0.4325436277768787,0.2636488563250265,0.060786367676848474,0.12299489519764613,-0.46583350324256245,0.004758003571193652,0.10045375902065119,-0.0819350764038248,-0.2873912746927904,0.25960050099750054,0.17631638875432268,-0.15271229529015135,-0.4059917088101062,0.1676297617471798,-0.19937718780514788,-0.05226392867314084,0.2685941207679549,0.06654194152797023,0.03584646224982391,-0.23793352248073835,-0.5118807149481038,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.44500000000000034
446,2.5824086559882207,0.2981113791465759,-0.049588412046432495,-0.4972209334373474,0.2747560739517212,1.267242670059204,-0.8214586973190308,0.7280949354171753,-0.9752921462059021,0.8529149293899536,-0.09456072747707367,0.854422390460968,-0.1573038250207901,0.023455560933928345,0.1358516101945763,0.015954976582996026,0.3113022867229603,0.04351877164194064,0.060654505259576885,-0.04046004484135525,-0.10587582128219518,0.05145065139603546,-0.4722007551165222,0.00022758285420388665,0.19684406266211682,0.11695202375188504,-0.46297653916609205,0.24689535625965203,-0.1724059648293054,0.0705243609826954,-0.37331861812078637,0.021133287316718555,0.07966961719297598,-0.12018476056136347,-0.26354039947208674,0.27250719392971734,0.003292991827138238,-0.22123799230461605,-0.3442585879852796,0.12763987345042355,-0.24529341034610108,-0.006752249964056077,0.26501077835897835,0.07076133696776372,0.009655246841195078,-0.23793352248073835,-0.5118807149481038,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.44600000000000034
447,2.722359093021547,0.4081307053565979,-0.40616315603256226,-0.11156600713729858,-0.04112648963928223,1.6503725051879883,-0.6360101699829102,0.8072978258132935,-0.4194265902042389,0.420235276222229,-0.07586150616407394,0.7963603138923645,-0.1422697901725769,0.025293491917319607,0.12351351073109422,0.02151624990001603,0.29829214001282756,0.0430381371309352,0.025554868477756988,-0.03680293110275056,-0.10573115577929554,-0.011771784860860585,-0.40598833483208197,0.03855782386371434,0.17133086441032339,0.039995834694125834,-0.4581258072927802,0.21464857777122237,-0.16724079792135957,0.03139054255053563,-0.2632061597977283,0.03527392786977037,0.07246442739319713,-0.14281946909266466,-0.09864378912357406,0.2525767129719805,-0.20126135393358116,-0.2770175894142724,-0.2731957925818322,0.08157593892983901,-0.27110607635686007,0.04051349760694503,0.28344816332972333,0.07116710617866771,-0.016442408225965197,-0.23793352248073835,-0.5118807149481038,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.44700000000000034
448,2.7061822006208196,0.5606793761253357,-0.4946468770503998,-0.5918372869491577,-0.28892815113067627,1.6321489810943604,-0.5132567882537842,0.6278446912765503,-0.3587835133075714,0.7644990086555481,0.22144481539726257,0.7599033117294312,0.04648876562714577,0.024659006615168472,0.11555112829253686,0.02492588199172836,0.29100216719921823,0.04456458336779771,-0.014994177546384985,-0.029957615522358785,-0.10163912589707333,-0.062437978252817446,-0.30881796916007204,0.06552204032790684,0.09882829498419131,-0.03226330605464827,-0.4161240068781851,0.17629816207247948,-0.22416081650903324,0.006206350650721803,-0.15864435377701314,0.04828937341870533,0.07104942025128072,-0.1413843748672126,0.07913234017864412,0.21182230121624984,-0.2771702384227253,-0.3203664603531237,-0.20927534898031278,0.032593811817747204,-0.28245571428849753,0.09168091287300038,0.3089615263944349,0.06720316636009828,-0.04712246254388144,-0.23793352248073835,-0.5118807149481038,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.44800000000000034
449,2.7739084737843975,0.4445589780807495,-0.31311675906181335,-0.3398963212966919,0.4472624659538269,1.4626818895339966,-0.5659796595573425,-0.08888168632984161,0.6897436380386353,0.789313793182373,0.18571628630161285,0.9114212989807129,0.14460605382919312,0.021181443757652976,0.11215310428593542,0.026338348982895828,0.27859283597001344,0.053967216152632815,-0.06155463342060609,-0.0200406600112587,-0.09266784987742244,-0.09732338348389594,-0.1956590439665758,0.07549955737379697,0.010742110072183174,-0.10226596375084682,-0.42004221084081367,0.12082716790989441,-0.33824037350934516,-0.005527965822725481,-0.05461970923536655,0.0597006398352926,0.05906525352650662,-0.11761688009499764,0.22990157151733484,0.15826086586339655,-0.35438460865386257,-0.3524865773857408,-0.15134072971794837,-0.016954367574172718,-0.28117145741812644,0.14610888033310915,0.32448443826049367,0.05868429862745244,-0.07635056986424835,-0.23793352248073835,-0.5118807149481038,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.44900000000000034
450,2.7429788566767916,0.11813095211982727,-0.4358873665332794,-0.5795746445655823,0.2852989435195923,1.2462712526321411,-0.854361355304718,-0.03370140492916107,0.5357064604759216,1.1670149564743042,0.6620551347732544,0.8191217184066772,0.39459875226020813,0.014890979296183326,0.1130260769214442,0.025977993242155058,0.2760819985228592,0.06404523773038683,-0.10188039698059521,-0.00741233064355954,-0.08070482971360723,-0.11602087822857018,-0.08834344956333347,0.07330772987452593,-0.03183137313019687,-0.17126982225367637,-0.4076253755466889,0.06584250837131958,-0.2648090380392713,-0.006671994234520901,0.014595838538226043,0.07258604477895544,0.0754237910860204,-0.0822429524484578,0.27454155433340705,0.11706886841722598,-0.18858294521095362,-0.37587176844485787,-0.11108390242253471,-0.06649844175753611,-0.28201046004611274,0.20388525413100347,0.3458296900360601,0.044755923734660745,-0.11714409639343429,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.45000000000000034
451,2.713441351943225,-0.13379597663879395,-0.44399532675743103,0.08596310019493103,0.4446130692958832,1.4409624338150024,-0.9183225631713867,-0.6042087078094482,0.18447335064411163,1.227370262145996,1.1097850799560547,0.7712287902832031,0.4277862012386322,0.005904293576212292,0.11750753043404462,0.02410116809778828,0.26246584303066683,0.07899168324786368,-0.1500702564257736,0.006671953172432115,-0.06550188292505814,-0.12370663003597084,-0.03255258687968617,0.058718406819173015,-0.10146047530032841,-0.24177671368734643,-0.42920341167906684,0.020097354390460627,-0.22768020524675445,0.0013977554688996204,0.08767812710812829,0.08584168471477448,0.06986718262293497,-0.039892245503298854,0.3288521941802977,0.09835285470208288,-0.07942530237051,-0.3909955306484444,-0.05885842635832455,-0.11476665274524217,-0.2531603501784258,0.2630267311110243,0.3471570738263133,0.025146683037673465,-0.151061309164416,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.45100000000000035
452,2.709989251911041,0.09518323093652725,0.17686645686626434,0.22599542140960693,-0.16451162099838257,1.2309437990188599,-1.0650886297225952,-0.8936249613761902,0.39842507243156433,1.4149105548858643,1.436751127243042,0.6455042362213135,0.5638368725776672,-0.006045886114750469,0.12489059454197467,0.020912292084627797,0.2533265604140614,0.10274795203765295,-0.18725356640462817,0.02125424702216606,-0.0455103303182876,-0.12643422166908086,-0.012580066619170374,0.029029203853524057,-0.17789797799591472,-0.3110209463208058,-0.4041270980046846,-0.013435608063166201,-0.14451982272372163,0.018427126405622118,0.15769230083236174,0.09671889011232493,0.04818340720657847,0.0033460018479274873,0.30559953332598916,0.08951811969185977,-0.04693671478605278,-0.4007370777721831,-0.03742058888167302,-0.1609553402281232,-0.2758766502437449,0.3215269044494247,0.33952880164083943,0.0006282896051565786,-0.18286987357116627,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.45200000000000035
453,2.205623951926806,0.6655375361442566,0.017237484455108643,1.2377139329910278,-0.49987226724624634,1.4896605014801025,-0.7043968439102173,0.40220940113067627,0.9729020595550537,1.5384926795959473,0.12115386128425598,0.21025700867176056,-0.02641291916370392,-0.015159885610671204,0.13277549128710284,0.0173731550731874,0.2170067761743614,0.22567883264182392,0.025225864499114632,0.0284492558770208,-0.030244346516794827,-0.1289862667813859,-0.06233973028583062,0.003762326369600412,-0.040235450744160496,-0.3777610377064953,-0.41650524991016,-0.03608655466852335,-0.05567382658364885,0.04153836691164655,0.16231435307196723,0.098104314184411,-0.035950324149939074,0.007305981068187333,-0.2466701234773583,0.09783140129494691,0.09796413984472475,-0.4049183890767461,-0.01352543127105457,-0.19446651179168356,-0.09854777688090575,0.3780454603721178,0.32136730391753876,-0.029413663360706586,-0.22504120005231826,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.45300000000000035
454,2.44941204843876,0.18102192878723145,0.20910245180130005,1.429640531539917,-0.8350380063056946,1.2648099660873413,-0.5788795351982117,-0.04625054448843002,0.4242706298828125,1.5738804340362549,0.26412615180015564,-0.2354276478290558,0.9382394552230835,-0.010525577949098038,0.13985393947407318,0.014077885787511856,0.20832419493227894,0.243531318108517,0.056733745263994786,0.018824619674447787,-0.03824518406985598,-0.12807871933801748,0.10278086638786474,0.004033503737905129,-0.012742182939773146,-0.4221038695981381,0.06327397724414717,-0.05334140292341065,-0.12698246318352777,0.06966856094910662,0.28314912553171506,0.08326608230029173,-0.07428491281458842,-0.02475850935667196,-0.1725335104319003,0.12059269202482821,0.18174127196360765,-0.39437505801710293,0.1086405824825454,-0.2002847500868744,0.0023602093052130534,0.40388661962901695,-0.02089388827636947,-0.06948904843770437,-0.32619688990630064,-0.23793352248073835,0.1404218903850777,0.13732435752337205,0.2572228803167308,0.1716759142708999,0.2194090290465463,0.45400000000000035
455,2.3802742216276584,0.9079223871231079,0.4544574022293091,1.238568663597107,-1.0538215637207031,1.128006100654602,-0.8240059018135071,0.6387366652488708,0.6786331534385681,1.110817790031433,0.02523750066757202,-0.4278976619243622,-0.7384441494941711,-0.00039199053302932586,0.14468173078905452,0.011766056938417462,0.18157312985276594,0.211045784155613,0.2192631686923475,0.025151638378980008,-0.036858644535987035,-0.12750171392257986,-0.04049926163445126,0.018337226641488243,0.09993388657354701,-0.3772481494490128,0.24138998299132794,-0.08298395063064135,-0.11877959134756735,0.09580096868133882,0.16340575752041833,0.06985733600090331,-0.07845615116357228,-0.0601920110597134,-0.28952884674373164,0.12812542384291914,0.010755570409491573,-0.36827439265019907,0.1623864919034263,-0.189125245295195,0.10299908153100605,0.38800309616423456,-0.13078391065441872,-0.0465240568511129,0.38023218687775856,-0.23793352248073835,0.1404218903850777,0.13732435752337205,0.2572228803167308,0.1716759142708999,0.2194090290465463,0.45500000000000035
456,2.382067934540345,0.6771626472473145,0.5452666878700256,0.9611966013908386,-0.6933723092079163,1.012558937072754,-0.40344756841659546,-0.6051534414291382,0.8637540340423584,1.1502968072891235,-0.09050215780735016,-0.5744445323944092,0.2078135460615158,0.012424670048426324,0.1482814054240159,0.01000824349464181,0.17253020151965773,0.19686126243222551,0.1897152341385291,0.029902213944624192,-0.03612324629897544,-0.12072903413124035,0.10400569717370715,0.04792977759848032,0.15854089803101984,-0.3347050822524041,0.2718340760895796,-0.10514154753989753,-0.11748396513035193,0.12263533522204864,0.23677695800436352,0.05050324264296838,-0.09183138885930206,-0.09673577557260896,-0.2359116743551207,0.13276796441020303,0.028212678661389014,-0.32496020852207025,0.2771468347804943,-0.16667460822157476,0.12356314527502726,0.35980458009739663,-0.18254072570401425,-0.03149521602315424,-0.08792010835337755,-0.23793352248073835,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,0.2194090290465463,0.45600000000000035
457,2.383503225764258,0.6647737622261047,0.27235886454582214,0.9348489046096802,-0.7323808073997498,0.5973876714706421,0.04460941255092621,-0.38327714800834656,1.0955499410629272,1.200636863708496,0.5023478865623474,-0.5359676480293274,0.268731027841568,0.022639445143289146,0.1541176192316072,0.0070961759458026555,0.1633311650275309,0.20739508698911757,0.15799053689461628,0.03508188027441921,-0.035611705930245416,-0.09721159271402233,0.18867894331259616,0.09332812627862022,0.25004987684604346,-0.28822794434990223,0.28418323542090546,-0.12702476990055803,-0.10852366829290447,0.15498215458513348,0.2474109280435846,0.03464789953239445,-0.05911366380545399,-0.12848146315821338,-0.2222815539089761,0.13751700913958656,0.014846807835272657,-0.2605139384496444,0.38470008942197564,-0.15262681249048513,0.03556924998875426,0.3206121798081405,-0.26129297894473485,-0.03317353698503916,0.01966754192853589,-0.23793352248073835,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.45700000000000035
458,2.532455016048857,0.4366821050643921,0.05837257206439972,1.082202672958374,-1.0302143096923828,0.24188083410263062,0.3521678149700165,-0.1905544549226761,1.0830740928649902,0.9780567288398743,0.30153554677963257,0.055610090494155884,-0.05529225990176201,0.03152389186598229,0.16036421623889022,0.003893884551213931,0.15067845963279075,0.20331364936634558,0.13964472602529046,0.040300750927391396,-0.03567227018516282,-0.06180016286398837,0.270892523799404,0.15162588821928674,0.2937320362056441,-0.24096408992770565,0.2864660878135557,-0.14528139667457127,-0.08457819356868856,0.19017765198525569,0.2791424963843928,0.022139531022436994,-0.051929593792413686,-0.1588022716060582,-0.2111264634273231,0.1404305892938161,0.007256879458963698,-0.1765082162368658,0.49078343241028066,-0.12864938452887836,0.1749630340461225,0.26705965322794184,-0.34766070002568566,-0.017172868436999163,0.13923047117432358,-0.23793352248073835,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.45800000000000035
459,2.5048647993207207,0.431662380695343,0.844081461429596,1.0260698795318604,-0.8736464381217957,-0.21819841861724854,-0.16898757219314575,-0.5781615376472473,1.221699595451355,0.9186682105064392,0.14859257638454437,-0.0903441309928894,-0.0416998565196991,0.03915984452283008,0.16714106602842807,0.00031954876671923737,0.14495451441044552,0.20317571886898447,0.12077157477232149,0.045895079141173294,-0.03661718429390366,-0.015166887700828397,0.3430964005772268,0.215738790616705,0.3126011545713688,-0.1925110931919858,0.29627268624825687,-0.159843702913622,-0.06543908292963477,0.22922656037933595,0.30997659310899556,0.01916072141002696,0.015972043276454573,-0.18776945533930975,-0.2029468870696541,0.14213478129707985,0.0005690285681368038,-0.07173096457719715,0.6039353543646039,-0.09691626445769115,0.15909878416357365,0.20888136591281622,-0.3382886615882545,-0.003227854449679758,0.04869983878438893,-0.23793352248073835,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.45900000000000035
460,2.6250996271309224,0.602669358253479,0.2976776957511902,0.9063718318939209,-1.0247788429260254,-0.5366887450218201,-0.20162659883499146,-0.46019265055656433,1.098301649093628,0.7050749063491821,0.5780912041664124,-0.16286659240722656,0.03944403678178787,0.045302518669893106,0.1737635294611791,-0.003274578026021079,0.1472117765648414,0.20182707794984223,0.09298508391367212,0.05240575185002226,-0.03959091393792846,0.0415602181834111,0.41180980910060794,0.2978803054416211,0.44031127206558374,-0.14340977716329745,0.2971545503677496,-0.16947133208607779,-0.03487574715995497,0.26686943736226404,0.2755005986577557,0.016255175151695757,-0.023370318846224186,-0.21761249911196395,-0.21675585878430267,0.14186593431739064,-0.014227523503767141,0.05210673518074157,0.6978675235272807,-0.08370100862664501,0.003494963640801126,0.14973094849055163,-0.3525042683619638,-0.0020345659988238608,-0.03238739962720655,-0.23793352248073835,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.46000000000000035
